,Frame,x1,y1,x2,y2
81,8.1,32.71926314727945,3.9702237864477383,32.63860398696188,3.970986078686451
82,8.2,32.64377682410326,3.9774909884072045,32.563330901024365,3.9782113095393976
83,8.3,32.59226970299325,3.986579888585028,32.51191733820169,3.987258458683666
84,8.4,32.566893769356895,3.9968660098441964,32.486517757066906,3.9975046587654206
85,8.5,32.5640243525969,4.007456153120953,32.483536697147215,4.008058289011185
86,8.6,32.57687808263144,4.017312793732389,32.496234649282044,4.017883212624055
87,8.7,32.59591947311713,4.025341384687594,32.51513167909188,4.02588601589189
88,8.8,32.610707962001655,4.030532367356749,32.52984523243898,4.031057880829968
89,8.9,32.612174130980485,4.032139007652654,32.531354063660345,4.032652366806344
90,9.0,32.594637623486946,4.029811307677061,32.51400582325496,4.0303193087842795
91,9.1,32.55646933131998,4.023666060171167,32.47617492042589,4.0241748297754665
92,9.2,32.50050396995746,4.014364620955094,32.42067167358531,4.014879092531794
93,9.3,32.433382795284764,4.003046760356282,32.3540885492679,4.0035702467304075
94,9.4,32.36401167221714,3.9911826809227926,32.285266875606325,3.991716658454176
95,9.5,32.30173478862834,3.9803956168206653,32.22348115552573,3.9809396207086243
96,9.6,32.25483872372543,3.9721997554352173,32.176954368379434,3.972751570863063
97,9.7,32.229902662763074,3.967781137288502,32.15221542376184,3.968337218226471
